0.083, 0.05, 0.011, 0.03, 0.035
0.085, 0.048, 0.012, 0.038, 0.059
0.072, 0.051, 0.013, 0.038, 0.037
0.074, 0.044, 0.008, 0.035, 0.031
0.068, 0.044, 0.008, 0.03, 0.032
0.063, 0.048, 0.014, 0.049, 0.035
0.099, 0.055, 0.011, 0.028, 0.035
0.083, 0.047, 0.008, 0.026, 0.031
0.092, 0.048, 0.008, 0.03, 0.03
0.101, 0.039, 0.01, 0.028, 0.032
0.125, 0.099, 0.009, 0.031, 0.03
0.104, 0.057, 0.009, 0.03, 0.029
0.109, 0.059, 0.009, 0.031, 0.032
0.12, 0.062, 0.01, 0.034, 0.034
0.087, 0.061, 0.009, 0.032, 0.031
0.076, 0.059, 0.008, 0.031, 0.029
0.104, 0.068, 0.009, 0.037, 0.031
0.071, 0.057, 0.009, 0.031, 0.031
0.071, 0.055, 0.009, 0.03, 0.03
0.117, 0.061, 0.009, 0.03, 0.03
0.084, 0.058, 0.008, 0.031, 0.03
0.074, 0.059, 0.009, 0.029, 0.031
0.092, 0.073, 0.009, 0.029, 0.031
0.091, 0.066, 0.009, 0.037, 0.03
0.091, 0.063, 0.008, 0.035, 0.028
0.107, 0.066, 0.008, 0.037, 0.031
0.098, 0.067, 0.009, 0.036, 0.032
0.142, 0.066, 0.009, 0.035, 0.03
0.102, 0.063, 0.009, 0.037, 0.032
0.099, 0.069, 0.013, 0.042, 0.037
0.187, 0.137, 0.013, 0.033, 0.035
0.106, 0.08, 0.01, 0.035, 0.032
0.101, 0.082, 0.009, 0.036, 0.032
0.089, 0.068, 0.008, 0.032, 0.028
0.114, 0.08, 0.008, 0.031, 0.029
0.104, 0.073, 0.011, 0.036, 0.032
0.096, 0.073, 0.011, 0.037, 0.033
0.178, 0.128, 0.009, 0.031, 0.029
0.097, 0.078, 0.008, 0.03, 0.03
0.096, 0.071, 0.009, 0.03, 0.032
0.115, 0.08, 0.009, 0.036, 0.031
0.18, 0.05, 0.008, 0.03, 0.03
0.172, 0.045, 0.008, 0.029, 0.029
0.108, 0.044, 0.008, 0.033, 0.029
0.098, 0.044, 0.008, 0.028, 0.031
0.082, 0.05, 0.01, 0.031, 0.032
0.079, 0.052, 0.008, 0.034, 0.032
0.082, 0.049, 0.008, 0.03, 0.03
0.063, 0.058, 0.009, 0.031, 0.032
0.079, 0.056, 0.019, 0.032, 0.033
0.185, 0.048, 0.008, 0.031, 0.032
0.081, 0.049, 0.009, 0.04, 0.031
0.077, 0.045, 0.007, 0.034, 0.03
0.081, 0.047, 0.008, 0.037, 0.032
0.066, 0.049, 0.008, 0.039, 0.03
0.083, 0.05, 0.007, 0.023, 0.029
0.067, 0.043, 0.008, 0.033, 0.029
0.076, 0.045, 0.008, 0.028, 0.03
0.094, 0.049, 0.011, 0.037, 0.037
0.099, 0.065, 0.031, 0.041, 0.057
0.076, 0.046, 0.008, 0.033, 0.03
0.065, 0.062, 0.008, 0.026, 0.029
0.095, 0.052, 0.008, 0.031, 0.028
0.075, 0.055, 0.009, 0.026, 0.03
0.073, 0.044, 0.009, 0.045, 0.031
0.11, 0.071, 0.01, 0.025, 0.033
0.095, 0.044, 0.018, 0.034, 0.033
0.158, 0.042, 0.008, 0.029, 0.028
0.084, 0.041, 0.007, 0.032, 0.034
0.083, 0.048, 0.012, 0.032, 0.035
