1.71664e+12, 0.14, 0.168, 0.031, 0.149, 0.066
0.203, 0.075, 0.057, 0.035, 0.078, 0.102
0.195, 0.059, 0.045, 0.022, 0.041, 0.048
0.181, 0.066, 0.039, 0.02, 0.05, 0.052
0.199, 0.074, 0.035, 0.019, 0.042, 0.056
0.192, 0.074, 0.041, 0.02, 0.066, 0.055
0.198, 0.057, 0.054, 0.021, 0.06, 0.063
0.187, 0.053, 0.04, 0.03, 0.058, 0.058
0.19, 0.067, 0.048, 0.022, 0.054, 0.055
0.191, 0.074, 0.056, 0.04, 0.081, 0.073
0.21, 0.058, 0.073, 0.031, 0.054, 0.059
0.195, 0.041, 0.069, 0.026, 0.05, 0.056
0.188, 0.053, 0.079, 0.022, 0.048, 0.048
0.19, 0.059, 0.082, 0.029, 0.053, 0.057
0.197, 0.059, 0.071, 0.035, 0.063, 0.067
0.206, 0.041, 0.07, 0.022, 0.052, 0.052
0.19, 0.07, 0.081, 0.037, 0.043, 0.067
0.195, 0.039, 0.075, 0.019, 0.037, 0.056
0.24, 0.036, 0.107, 0.029, 0.059, 0.059
0.179, 0.034, 0.063, 0.024, 0.051, 0.055
0.189, 0.038, 0.061, 0.025, 0.051, 0.056
0.196, 0.042, 0.069, 0.035, 0.042, 0.059
0.205, 0.046, 0.096, 0.027, 0.061, 0.056
0.2, 0.044, 0.089, 0.031, 0.056, 0.051
0.202, 0.035, 0.064, 0.028, 0.041, 0.053
0.189, 0.041, 0.069, 0.034, 0.044, 0.061
0.18, 0.035, 0.057, 0.022, 0.037, 0.047
0.186, 0.048, 0.081, 0.016, 0.04, 0.04
0.19, 0.037, 0.06, 0.027, 0.04, 0.051
0.224, 0.06, 0.094, 0.034, 0.055, 0.063
0.175, 0.029, 0.099, 0.019, 0.044, 0.045
0.223, 0.041, 0.067, 0.027, 0.037, 0.051
0.174, 0.026, 0.045, 0.014, 0.034, 0.035
0.189, 0.024, 0.054, 0.011, 0.031, 0.033
0.194, 0.026, 0.054, 0.011, 0.035, 0.034
0.184, 0.035, 0.05, 0.013, 0.034, 0.036
0.175, 0.026, 0.054, 0.016, 0.055, 0.038
0.178, 0.027, 0.044, 0.009, 0.027, 0.031
0.284, 0.047, 0.04, 0.009, 0.034, 0.033
0.191, 0.032, 0.051, 0.014, 0.033, 0.038
0.188, 0.041, 0.069, 0.038, 0.039, 0.057
0.185, 0.037, 0.1, 0.022, 0.039, 0.045
0.219, 0.038, 0.062, 0.026, 0.037, 0.058
0.196, 0.04, 0.071, 0.019, 0.041, 0.045
0.2, 0.057, 0.068, 0.04, 0.051, 0.068
0.413, 0.038, 0.174, 0.018, 0.046, 0.046
0.171, 0.042, 0.085, 0.016, 0.043, 0.048
0.349, 0.035, 0.059, 0.012, 0.036, 0.036
0.255, 0.046, 0.076, 0.014, 0.04, 0.039
0.229, 0.04, 0.065, 0.012, 0.038, 0.038
0.176, 0.043, 0.063, 0.012, 0.032, 0.06
0.188, 0.044, 0.068, 0.012, 0.033, 0.036
0.181, 0.05, 0.063, 0.038, 0.048, 0.064
0.193, 0.046, 0.053, 0.019, 0.035, 0.045
0.191, 0.037, 0.086, 0.011, 0.036, 0.036
0.164, 0.03, 0.043, 0.011, 0.031, 0.032
0.195, 0.045, 0.057, 0.021, 0.049, 0.045
0.322, 0.05, 0.053, 0.021, 0.038, 0.044
0.158, 0.028, 0.047, 0.023, 0.049, 0.04
0.167, 0.033, 0.049, 0.016, 0.035, 0.041
0.182, 0.033, 0.052, 0.015, 0.035, 0.04
0.164, 0.04, 0.054, 0.018, 0.033, 0.043
0.172, 0.036, 0.058, 0.012, 0.035, 0.038
0.173, 0.036, 0.052, 0.022, 0.047, 0.041
0.239, 0.029, 0.048, 0.012, 0.033, 0.039
0.188, 0.062, 0.077, 0.038, 0.067, 0.058
0.185, 0.067, 0.088, 0.038, 0.049, 0.061
0.216, 0.044, 0.076, 0.051, 0.052, 0.061
0.183, 0.068, 0.112, 0.054, 0.066, 0.093
0.208, 0.043, 0.075, 0.012, 0.041, 0.035
0.172, 0.066, 0.106, 0.056, 0.068, 0.113
0.178, 0.058, 0.093, 0.013, 0.042, 0.043
0.17, 0.048, 0.076, 0.014, 0.165, 0.169
0.193, 0.263, 0.08, 0.049, 0.049, 0.078
0.173, 0.046, 0.065, 0.023, 0.044, 0.05
0.167, 0.045, 0.098, 0.021, 0.044, 0.047
0.232, 0.051, 0.081, 0.014, 0.057, 0.042
0.183, 0.04, 0.068, 0.011, 0.049, 0.034
0.175, 0.092, 0.079, 0.014, 0.046, 0.04
0.16, 0.043, 0.076, 0.012, 0.042, 0.037
0.161, 0.042, 0.087, 0.012, 0.048, 0.038
0.181, 0.05, 0.074, 0.014, 0.048, 0.048
0.184, 0.044, 0.072, 0.012, 0.05, 0.039
0.173, 0.047, 0.07, 0.017, 0.046, 0.048
0.168, 0.052, 0.089, 0.015, 0.039, 0.038
0.17, 0.055, 0.076, 0.01, 0.04, 0.033
0.178, 0.041, 0.072, 0.01, 0.037, 0.033
0.182, 0.038, 0.084, 0.04, 0.058, 0.07
0.187, 0.027, 0.046, 0.009, 0.05, 0.033
0.175, 0.025, 0.044, 0.01, 0.049, 0.031
0.175, 0.026, 0.061, 0.015, 0.039, 0.037
0.169, 0.028, 0.053, 0.01, 0.038, 0.034
0.185, 0.046, 0.065, 0.033, 0.056, 0.069
0.196, 0.036, 0.052, 0.03, 0.081, 0.057
0.187, 0.028, 0.05, 0.017, 0.048, 0.036
0.234, 0.028, 0.043, 0.01, 0.034, 0.033
0.183, 0.028, 0.049, 0.013, 0.049, 0.035
0.176, 0.026, 0.057, 0.012, 0.033, 0.031
0.184, 0.023, 0.041, 0.009, 0.043, 0.033
0.189, 0.033, 0.048, 0.018, 0.027, 0.041
0.248, 0.043, 0.067, 0.022, 0.058, 0.047
0.199, 0.033, 0.064, 0.027, 0.049, 0.049
0.197, 0.03, 0.065, 0.021, 0.069, 0.053
0.195, 0.031, 0.051, 0.027, 0.039, 0.056
0.208, 0.033, 0.053, 0.023, 0.035, 0.048
0.189, 0.037, 0.057, 0.027, 0.036, 0.053
0.193, 0.038, 0.067, 0.019, 0.041, 0.05
0.182, 0.033, 0.075, 0.027, 0.065, 0.081
0.182, 0.035, 0.064, 0.022, 0.043, 0.049
0.182, 0.028, 0.06, 0.018, 0.041, 0.044
0.194, 0.031, 0.065, 0.017, 0.043, 0.045
0.289, 0.036, 0.148, 0.021, 0.056, 0.053
0.31, 0.037, 0.059, 0.027, 0.041, 0.051
0.243, 0.114, 0.339, 0.029, 0.048, 0.059
0.206, 0.036, 0.066, 0.02, 0.043, 0.051
0.207, 0.049, 0.065, 0.015, 0.039, 0.043
0.214, 0.033, 0.061, 0.011, 0.037, 0.038
