0.151, 0.028, 0.056, 0.015, 0.043, 0.038
0.138, 0.055, 0.085, 0.019, 0.037, 0.039
0.165, 0.048, 0.065, 0.033, 0.053, 0.059
0.145, 0.05, 0.078, 0.022, 0.039, 0.044
0.163, 0.05, 0.078, 0.026, 0.054, 0.051
0.177, 0.05, 0.093, 0.034, 0.043, 0.055
0.234, 0.041, 0.062, 0.015, 0.036, 0.037
0.16, 0.052, 0.064, 0.015, 0.037, 0.038
0.15, 0.055, 0.061, 0.009, 0.035, 0.03
0.154, 0.034, 0.088, 0.009, 0.04, 0.031
0.133, 0.033, 0.071, 0.009, 0.035, 0.029
0.135, 0.044, 0.061, 0.011, 0.047, 0.032
0.155, 0.042, 0.07, 0.012, 0.058, 0.032
0.154, 0.083, 0.073, 0.068, 0.052, 0.066
0.172, 0.021, 0.042, 0.009, 0.034, 0.033
0.15, 0.02, 0.043, 0.009, 0.034, 0.029
0.151, 0.029, 0.054, 0.008, 0.031, 0.03
0.169, 0.024, 0.051, 0.009, 0.036, 0.031
0.189, 0.021, 0.046, 0.01, 0.036, 0.034
0.176, 0.025, 0.075, 0.012, 0.051, 0.032
0.197, 0.052, 0.08, 0.034, 0.045, 0.053
0.164, 0.039, 0.066, 0.031, 0.051, 0.041
0.195, 0.042, 0.081, 0.025, 0.041, 0.048
0.185, 0.045, 0.167, 0.019, 0.047, 0.045
0.152, 0.066, 0.102, 0.041, 0.048, 0.087
0.159, 0.053, 0.075, 0.045, 0.059, 0.07
0.161, 0.054, 0.074, 0.034, 0.042, 0.052
0.153, 0.054, 0.083, 0.046, 0.044, 0.065
0.157, 0.051, 0.074, 0.028, 0.047, 0.063
0.163, 0.046, 0.074, 0.025, 0.048, 0.068
0.177, 0.046, 0.069, 0.022, 0.055, 0.046
0.199, 0.054, 0.085, 0.024, 0.043, 0.062
0.152, 0.053, 0.074, 0.028, 0.051, 0.045
0.209, 0.056, 0.079, 0.019, 0.045, 0.047
0.163, 0.093, 0.099, 0.046, 0.058, 0.09
0.231, 0.078, 0.105, 0.042, 0.081, 0.083
0.157, 0.068, 0.068, 0.038, 0.041, 0.057
0.166, 0.03, 0.048, 0.016, 0.035, 0.041
0.147, 0.026, 0.074, 0.016, 0.051, 0.037
0.172, 0.031, 0.068, 0.021, 0.045, 0.047
0.162, 0.025, 0.055, 0.021, 0.04, 0.042
0.16, 0.041, 0.078, 0.023, 0.037, 0.044
0.161, 0.047, 0.068, 0.027, 0.037, 0.044
0.189, 0.087, 0.098, 0.03, 0.06, 0.058
0.161, 0.055, 0.099, 0.038, 0.046, 0.063
0.144, 0.039, 0.062, 0.028, 0.045, 0.04
0.163, 0.034, 0.056, 0.013, 0.043, 0.036
0.144, 0.057, 0.065, 0.019, 0.05, 0.036
0.165, 0.036, 0.057, 0.018, 0.036, 0.059
0.155, 0.044, 0.06, 0.012, 0.033, 0.049
0.191, 0.052, 0.061, 0.012, 0.045, 0.034
0.186, 0.06, 0.119, 0.039, 0.076, 0.064
0.17, 0.041, 0.079, 0.029, 0.042, 0.052
0.199, 0.069, 0.076, 0.033, 0.052, 0.059
0.221, 0.042, 0.068, 0.03, 0.051, 0.062
0.169, 0.038, 0.071, 0.028, 0.047, 0.051
0.168, 0.055, 0.074, 0.024, 0.049, 0.053
0.19, 0.051, 0.084, 0.024, 0.042, 0.049
0.181, 0.04, 0.076, 0.027, 0.05, 0.056
0.209, 0.048, 0.073, 0.029, 0.049, 0.058
0.172, 0.047, 0.075, 0.03, 0.047, 0.052
0.213, 0.07, 0.09, 0.02, 0.045, 0.047
0.184, 0.051, 0.067, 0.013, 0.04, 0.036
0.192, 0.048, 0.067, 0.016, 0.038, 0.04
0.165, 0.081, 0.105, 0.058, 0.063, 0.108
0.19, 0.038, 0.078, 0.021, 0.039, 0.044
0.179, 0.054, 0.075, 0.012, 0.036, 0.033
0.17, 0.049, 0.077, 0.017, 0.036, 0.044
0.166, 0.054, 0.08, 0.012, 0.037, 0.035
0.234, 0.055, 0.091, 0.028, 0.043, 0.058
0.209, 0.049, 0.079, 0.019, 0.035, 0.038
0.172, 0.067, 0.085, 0.021, 0.037, 0.043
0.145, 0.051, 0.076, 0.016, 0.045, 0.037
0.156, 0.05, 0.082, 0.019, 0.037, 0.042
0.166, 0.046, 0.077, 0.016, 0.044, 0.038
0.164, 0.049, 0.073, 0.012, 0.035, 0.038
0.155, 0.062, 0.094, 0.028, 0.043, 0.054
0.199, 0.061, 0.094, 0.043, 0.053, 0.081
0.223, 0.06, 0.159, 0.035, 0.056, 0.062
0.172, 0.063, 0.096, 0.035, 0.066, 0.076
0.186, 0.071, 0.123, 0.065, 0.072, 0.098
0.187, 0.088, 0.19, 0.056, 0.093, 0.101
0.183, 0.053, 0.08, 0.023, 0.065, 0.05
0.194, 0.046, 0.082, 0.027, 0.059, 0.063
0.17, 0.043, 0.079, 0.017, 0.05, 0.044
0.184, 0.044, 0.082, 0.016, 0.054, 0.045
0.169, 0.044, 0.078, 0.014, 0.05, 0.043
0.162, 0.045, 0.08, 0.014, 0.05, 0.044
0.174, 0.042, 0.076, 0.013, 0.05, 0.041
0.174, 0.042, 0.084, 0.017, 0.051, 0.045
0.189, 0.048, 0.079, 0.021, 0.059, 0.052
0.167, 0.045, 0.081, 0.02, 0.053, 0.041
0.177, 0.054, 0.084, 0.03, 0.058, 0.056
0.452, 0.046, 0.085, 0.025, 0.086, 0.073
0.239, 0.046, 0.081, 0.026, 0.056, 0.057
0.212, 0.061, 0.087, 0.046, 0.064, 0.065
0.193, 0.042, 0.076, 0.028, 0.053, 0.053
0.197, 0.046, 0.08, 0.031, 0.055, 0.054
0.295, 0.058, 0.081, 0.03, 0.089, 0.067
0.202, 0.067, 0.08, 0.017, 0.052, 0.048
0.202, 0.056, 0.075, 0.018, 0.052, 0.056
0.201, 0.042, 0.077, 0.012, 0.052, 0.045
0.164, 0.043, 0.078, 0.013, 0.047, 0.044
0.175, 0.042, 0.077, 0.015, 0.048, 0.047
0.192, 0.042, 0.074, 0.012, 0.051, 0.046
0.188, 0.044, 0.077, 0.012, 0.059, 0.046
0.22, 0.044, 0.074, 0.013, 0.054, 0.047
0.188, 0.047, 0.082, 0.016, 0.05, 0.043
0.225, 0.05, 0.084, 0.019, 0.059, 0.053
0.191, 0.048, 0.08, 0.014, 0.053, 0.042
0.239, 0.051, 0.09, 0.018, 0.059, 0.055
0.197, 0.049, 0.077, 0.013, 0.039, 0.037
0.209, 0.052, 0.087, 0.015, 0.046, 0.042
0.218, 0.064, 0.077, 0.012, 0.041, 0.039
0.18, 0.058, 0.077, 0.014, 0.043, 0.048
0.196, 0.05, 0.074, 0.018, 0.041, 0.048
0.189, 0.052, 0.072, 0.022, 0.035, 0.047
0.215, 0.052, 0.08, 0.017, 0.046, 0.067
0.198, 0.067, 0.081, 0.044, 0.039, 0.051
0.183, 0.07, 0.388, 0.04, 0.052, 0.056
0.286, 0.073, 0.103, 0.034, 0.054, 0.071
0.242, 0.057, 0.083, 0.025, 0.047, 0.053
0.216, 0.049, 0.078, 0.02, 0.039, 0.042
0.169, 0.055, 0.089, 0.017, 0.039, 0.04
0.209, 0.058, 0.081, 0.017, 0.039, 0.039
0.213, 0.056, 0.081, 0.017, 0.041, 0.042
0.226, 0.052, 0.086, 0.012, 0.041, 0.037
0.238, 0.058, 0.087, 0.019, 0.046, 0.046
0.237, 0.05, 0.081, 0.016, 0.042, 0.042
0.21, 0.066, 0.083, 0.018, 0.045, 0.047
0.195, 0.053, 0.099, 0.032, 0.047, 0.042
0.202, 0.07, 0.086, 0.022, 0.043, 0.047
0.222, 0.054, 0.081, 0.024, 0.042, 0.048
0.19, 0.048, 0.084, 0.014, 0.04, 0.038
0.184, 0.049, 0.08, 0.014, 0.043, 0.043
0.174, 0.051, 0.084, 0.021, 0.041, 0.05
0.181, 0.055, 0.089, 0.018, 0.04, 0.042
0.183, 0.064, 0.085, 0.015, 0.044, 0.045
0.175, 0.052, 0.086, 0.012, 0.048, 0.038
0.205, 0.048, 0.071, 0.047, 0.054, 0.072
0.193, 0.023, 0.043, 0.011, 0.036, 0.034
0.165, 0.025, 0.049, 0.01, 0.028, 0.03
0.34, 0.025, 0.051, 0.008, 0.032, 0.033
0.204, 0.028, 0.045, 0.009, 0.05, 0.032
0.178, 0.028, 0.053, 0.009, 0.04, 0.034
0.16, 0.028, 0.048, 0.009, 0.031, 0.03
0.153, 0.027, 0.07, 0.03, 0.04, 0.062
0.201, 0.045, 0.05, 0.015, 0.039, 0.037
0.288, 0.023, 0.04, 0.012, 0.04, 0.035
0.207, 0.043, 0.055, 0.024, 0.043, 0.034
0.18, 0.051, 0.047, 0.012, 0.053, 0.031
0.177, 0.034, 0.047, 0.011, 0.039, 0.032
0.184, 0.046, 0.069, 0.013, 0.036, 0.035
0.183, 0.048, 0.085, 0.013, 0.051, 0.041
0.186, 0.049, 0.064, 0.011, 0.05, 0.034
0.401, 0.035, 0.054, 0.012, 0.036, 0.035
0.239, 0.036, 0.053, 0.01, 0.033, 0.031
0.241, 0.036, 0.055, 0.012, 0.03, 0.04
0.214, 0.044, 0.081, 0.034, 0.06, 0.055
0.172, 0.027, 0.053, 0.015, 0.039, 0.033
0.18, 0.043, 0.064, 0.026, 0.059, 0.06
0.156, 0.037, 0.055, 0.017, 0.068, 0.05
0.161, 0.022, 0.047, 0.017, 0.059, 0.047
0.172, 0.027, 0.057, 0.02, 0.059, 0.054
0.205, 0.025, 0.052, 0.014, 0.053, 0.048
0.19, 0.027, 0.053, 0.027, 0.058, 0.049
0.238, 0.026, 0.053, 0.018, 0.049, 0.057
0.223, 0.032, 0.058, 0.017, 0.058, 0.054
0.162, 0.027, 0.047, 0.015, 0.046, 0.042
0.165, 0.028, 0.052, 0.021, 0.051, 0.047
0.17, 0.04, 0.062, 0.019, 0.059, 0.042
0.16, 0.04, 0.075, 0.016, 0.041, 0.035
0.172, 0.025, 0.05, 0.015, 0.043, 0.043
0.175, 0.039, 0.063, 0.023, 0.041, 0.045
0.165, 0.028, 0.052, 0.012, 0.031, 0.034
0.15, 0.026, 0.057, 0.01, 0.037, 0.031
0.171, 0.026, 0.045, 0.01, 0.038, 0.034
0.156, 0.033, 0.047, 0.014, 0.03, 0.034
0.19, 0.043, 0.062, 0.013, 0.038, 0.035
0.18, 0.057, 0.092, 0.009, 0.039, 0.035
0.167, 0.035, 0.057, 0.009, 0.034, 0.03
0.165, 0.035, 0.058, 0.009, 0.032, 0.03
0.156, 0.034, 0.061, 0.01, 0.042, 0.028
0.156, 0.035, 0.055, 0.009, 0.031, 0.029
0.172, 0.032, 0.058, 0.009, 0.036, 0.03
0.14, 0.034, 0.059, 0.011, 0.037, 0.033
0.191, 0.036, 0.062, 0.041, 0.057, 0.066
0.152, 0.027, 0.051, 0.016, 0.038, 0.033
0.161, 0.024, 0.042, 0.011, 0.038, 0.037
0.19, 0.035, 0.051, 0.012, 0.028, 0.033
0.146, 0.025, 0.047, 0.011, 0.062, 0.032
0.156, 0.024, 0.049, 0.011, 0.035, 0.031
0.171, 0.026, 0.072, 0.011, 0.047, 0.037
0.157, 0.03, 0.05, 0.011, 0.034, 0.036
0.165, 0.03, 0.046, 0.016, 0.036, 0.039
0.155, 0.035, 0.054, 0.018, 0.044, 0.039
0.162, 0.026, 0.073, 0.014, 0.041, 0.036
0.158, 0.043, 0.041, 0.013, 0.033, 0.035
0.145, 0.05, 0.036, 0.02, 0.039, 0.04
0.188, 0.037, 0.034, 0.018, 0.044, 0.038
0.235, 0.04, 0.043, 0.021, 0.044, 0.053
0.178, 0.075, 0.069, 0.06, 0.068, 0.117
0.158, 0.054, 0.066, 0.015, 0.031, 0.037
0.178, 0.05, 0.061, 0.012, 0.038, 0.033
0.146, 0.055, 0.063, 0.009, 0.036, 0.03
0.159, 0.053, 0.061, 0.01, 0.045, 0.032
0.243, 0.055, 0.059, 0.01, 0.036, 0.031
0.24, 0.053, 0.057, 0.011, 0.047, 0.035
0.17, 0.068, 0.064, 0.01, 0.046, 0.031
0.163, 0.056, 0.064, 0.01, 0.031, 0.034
0.17, 0.054, 0.06, 0.01, 0.042, 0.033
0.176, 0.052, 0.048, 0.011, 0.04, 0.037
0.183, 0.05, 0.045, 0.012, 0.051, 0.035
0.161, 0.057, 0.067, 0.01, 0.037, 0.032
0.17, 0.055, 0.062, 0.009, 0.04, 0.032
0.146, 0.057, 0.061, 0.01, 0.037, 0.03
0.158, 0.057, 0.067, 0.009, 0.038, 0.031
0.16, 0.055, 0.063, 0.011, 0.038, 0.035
0.184, 0.057, 0.066, 0.013, 0.039, 0.035
0.175, 0.056, 0.063, 0.011, 0.037, 0.033
0.169, 0.055, 0.063, 0.009, 0.041, 0.029
0.175, 0.051, 0.058, 0.01, 0.035, 0.032
0.184, 0.056, 0.065, 0.01, 0.039, 0.034
0.209, 0.056, 0.066, 0.01, 0.041, 0.036
0.216, 0.056, 0.064, 0.012, 0.045, 0.037
0.173, 0.076, 0.071, 0.011, 0.039, 0.035
0.16, 0.058, 0.058, 0.011, 0.038, 0.03
0.194, 1.5, 0.058, 0.018, 0.064, 0.043
0.168, 0.053, 0.062, 0.012, 0.037, 0.036
0.156, 0.053, 0.064, 0.011, 0.036, 0.035
0.162, 0.053, 0.06, 0.009, 0.04, 0.035
0.211, 0.057, 0.065, 0.013, 0.041, 0.039
0.209, 0.056, 0.064, 0.016, 0.042, 0.043
0.172, 0.051, 0.062, 0.011, 0.04, 0.035
0.155, 0.053, 0.059, 0.009, 0.042, 0.033
0.216, 0.054, 0.059, 0.012, 0.039, 0.034
0.187, 0.052, 0.045, 0.012, 0.034, 0.038
0.166, 0.055, 0.062, 0.011, 0.039, 0.031
0.164, 0.06, 0.066, 0.009, 0.04, 0.033
0.24, 0.059, 0.065, 0.011, 0.055, 0.038
0.168, 0.059, 0.109, 0.029, 0.037, 0.032
0.157, 0.061, 0.068, 0.01, 0.046, 0.053
0.186, 0.058, 0.063, 0.012, 0.039, 0.068
0.225, 0.059, 0.069, 0.012, 0.041, 0.042
0.174, 0.055, 0.063, 0.023, 0.04, 0.035
0.16, 0.06, 0.079, 0.012, 0.04, 0.035
0.143, 0.059, 0.064, 0.011, 0.046, 0.055
0.203, 0.06, 0.073, 0.013, 0.039, 0.035
0.155, 0.064, 0.065, 0.026, 0.038, 0.034
0.189, 0.077, 0.066, 0.014, 0.039, 0.035
0.162, 0.102, 0.066, 0.012, 0.038, 0.033
0.171, 0.072, 0.06, 0.011, 0.04, 0.034
0.18, 0.063, 0.066, 0.01, 0.039, 0.035
0.173, 0.058, 0.064, 0.011, 0.038, 0.033
0.181, 0.052, 0.065, 0.01, 0.04, 0.032
0.18, 0.06, 0.068, 0.012, 0.042, 0.037
0.161, 0.073, 0.069, 0.011, 0.038, 0.032
0.219, 3.854, 0.239, 0.039, 0.063, 0.093
0.203, 0.242, 3.71, 0.035, 0.058, 0.072
0.232, 0.104, 0.079, 0.02, 0.047, 0.056
0.205, 1.267, 0.081, 0.03, 0.048, 0.071
0.177, 0.072, 0.061, 0.011, 0.042, 0.04
0.175, 0.063, 0.063, 0.012, 0.038, 0.031
0.17, 0.061, 0.064, 0.011, 0.04, 0.039
0.19, 0.064, 0.065, 0.012, 0.038, 0.032
0.194, 0.061, 0.067, 0.012, 0.04, 0.038
0.169, 0.064, 0.067, 0.01, 0.04, 0.033
0.162, 0.066, 0.065, 0.011, 0.039, 0.037
0.161, 0.064, 0.07, 0.012, 0.038, 0.035
0.191, 0.065, 0.065, 0.012, 0.04, 0.038
0.173, 0.056, 0.078, 0.014, 0.039, 0.038
0.149, 0.062, 0.068, 0.013, 0.037, 0.031
0.125, 0.089, 0.068, 0.014, 0.041, 0.039
0.157, 0.082, 0.067, 0.016, 0.041, 0.037
0.155, 0.067, 0.091, 0.011, 0.046, 0.038
0.182, 0.088, 0.074, 0.013, 0.041, 0.039
0.151, 0.064, 0.077, 0.01, 0.039, 0.034
0.152, 0.066, 0.089, 0.011, 0.043, 0.033
0.164, 0.069, 0.08, 0.026, 0.04, 0.035
0.182, 0.085, 0.071, 0.012, 0.04, 0.036
0.146, 0.065, 0.083, 0.009, 0.04, 0.034
0.199, 0.068, 0.066, 0.011, 0.038, 0.031
0.167, 0.078, 0.071, 0.01, 0.041, 0.038
0.16, 0.074, 0.067, 0.049, 0.068, 0.078
0.21, 0.046, 0.05, 0.017, 0.041, 0.05
0.156, 0.047, 0.042, 0.018, 0.032, 0.039
0.17, 0.04, 0.031, 0.02, 0.033, 0.045
0.156, 0.045, 0.045, 0.016, 0.03, 0.035
0.158, 0.046, 0.03, 0.012, 0.031, 0.031
0.151, 0.042, 0.03, 0.013, 0.033, 0.035
0.152, 0.046, 0.032, 0.017, 0.031, 0.039
0.148, 0.041, 0.029, 0.014, 0.031, 0.035
0.164, 0.045, 0.046, 0.011, 0.037, 0.033
0.158, 0.056, 0.05, 0.018, 0.033, 0.039
0.156, 0.1, 0.124, 0.061, 0.063, 0.113
0.145, 0.072, 0.071, 0.014, 0.045, 0.036
0.146, 0.058, 0.078, 0.012, 0.039, 0.03
0.174, 0.057, 0.048, 0.009, 0.055, 0.034
0.181, 0.06, 0.077, 0.021, 0.034, 0.03
0.24, 0.105, 0.078, 0.015, 0.043, 0.041
0.166, 7.473, 0.11, 0.028, 0.066, 0.083
0.187, 0.069, 0.074, 0.007, 0.041, 0.031
0.157, 0.066, 0.069, 0.011, 0.047, 0.052
0.233, 0.091, 0.075, 0.013, 0.04, 0.033
0.193, 0.086, 0.083, 0.009, 0.04, 0.032
0.281, 0.067, 0.07, 0.011, 0.045, 0.042
0.137, 0.089, 0.072, 0.01, 0.038, 0.031
0.159, 0.072, 0.067, 0.011, 0.039, 0.035
0.169, 0.068, 0.064, 0.01, 0.04, 0.034
0.158, 0.095, 0.079, 0.016, 0.043, 0.058
0.165, 0.085, 0.11, 0.01, 0.043, 0.04
0.159, 0.055, 0.1, 0.011, 0.04, 0.035
0.167, 0.046, 0.09, 0.01, 0.049, 0.03
0.273, 0.063, 0.068, 0.009, 0.04, 0.033
0.2, 0.063, 0.057, 0.013, 0.038, 0.034
0.181, 0.063, 0.067, 0.011, 0.04, 0.035
0.171, 0.055, 0.08, 0.012, 0.038, 0.034
0.218, 0.047, 0.075, 0.011, 0.039, 0.03
0.157, 0.062, 0.079, 0.012, 0.038, 0.035
0.183, 0.047, 0.079, 0.01, 0.04, 0.035
0.179, 0.056, 0.083, 0.013, 0.039, 0.036
0.171, 0.076, 0.065, 0.009, 0.043, 0.037
0.182, 0.054, 0.09, 0.011, 0.036, 0.032
0.16, 0.062, 0.079, 0.011, 0.039, 0.032
0.165, 0.045, 0.091, 0.012, 0.037, 0.033
0.16, 0.045, 0.086, 0.01, 0.04, 0.033
0.147, 0.045, 0.077, 0.011, 0.06, 0.036
0.177, 0.041, 0.074, 0.01, 0.052, 0.032
0.169, 0.05, 0.078, 0.011, 0.056, 0.033
0.154, 0.047, 0.075, 0.011, 0.038, 0.046
0.193, 4.814, 0.091, 0.033, 0.055, 0.07
0.228, 0.052, 0.49, 0.015, 0.049, 0.037
0.171, 0.05, 0.094, 0.013, 0.039, 0.051
0.226, 0.201, 0.105, 0.016, 0.044, 0.041
0.177, 0.354, 0.091, 0.021, 0.042, 0.043
0.218, 0.074, 0.075, 0.018, 0.043, 0.045
0.247, 0.063, 0.067, 0.017, 0.045, 0.041
0.175, 0.054, 0.082, 0.014, 0.04, 0.035
0.186, 0.096, 0.055, 0.011, 0.043, 0.035
0.182, 0.047, 0.086, 0.014, 0.039, 0.037
0.192, 0.06, 0.071, 0.017, 0.046, 0.042
0.211, 0.045, 0.084, 0.012, 0.04, 0.035
0.275, 0.058, 0.071, 0.012, 0.046, 0.042
0.257, 0.045, 0.081, 0.014, 0.04, 0.037
0.277, 0.062, 0.071, 0.013, 0.042, 0.038
0.271, 0.051, 0.088, 0.013, 0.039, 0.037
0.235, 0.048, 0.087, 0.014, 0.043, 0.053
0.25, 0.063, 0.086, 0.014, 0.044, 0.044
0.229, 0.058, 0.084, 0.013, 0.04, 0.037
0.219, 0.158, 0.042, 0.045, 0.063, 0.083
0.24, 0.05, 0.047, 0.025, 0.043, 0.052
0.523, 0.048, 0.047, 0.023, 0.055, 0.055
0.207, 0.029, 0.056, 0.023, 0.039, 0.05
0.162, 0.034, 0.078, 0.024, 0.054, 0.045
0.163, 0.037, 0.077, 0.026, 0.041, 0.047
0.188, 0.023, 0.062, 0.012, 0.039, 0.037
0.187, 0.024, 0.057, 0.013, 0.037, 0.034
0.184, 0.035, 0.034, 0.03, 0.054, 0.04
0.182, 0.028, 0.059, 0.014, 0.039, 0.036
0.174, 0.034, 0.065, 0.016, 0.039, 0.035
0.209, 0.026, 0.059, 0.012, 0.044, 0.032
0.223, 0.029, 0.056, 0.016, 0.048, 0.042
0.291, 0.107, 0.078, 0.057, 0.092, 0.124
0.201, 0.085, 0.072, 0.024, 0.046, 0.057
0.184, 0.053, 0.08, 0.025, 0.044, 0.054
0.17, 0.046, 0.071, 0.015, 0.04, 0.038
0.178, 0.059, 0.089, 0.041, 0.054, 0.08
0.178, 0.062, 0.088, 0.03, 0.048, 0.061
0.187, 0.071, 0.051, 0.024, 0.045, 0.054
0.183, 0.065, 0.082, 0.022, 0.038, 0.044
0.183, 0.054, 0.087, 0.022, 0.047, 0.056
0.205, 0.057, 0.079, 0.019, 0.047, 0.045
0.177, 0.056, 0.079, 0.015, 0.04, 0.035
0.162, 0.053, 0.077, 0.015, 0.038, 0.045
0.171, 0.051, 0.077, 0.02, 0.043, 0.048
0.156, 0.051, 0.078, 0.015, 0.038, 0.039
0.168, 0.058, 0.078, 0.013, 0.037, 0.036
0.158, 0.055, 0.091, 0.015, 0.042, 0.033
0.198, 0.059, 0.088, 0.029, 0.054, 0.06
0.215, 0.061, 0.067, 0.018, 0.036, 0.045
0.186, 0.051, 0.079, 0.022, 0.042, 0.043
0.181, 0.05, 0.078, 0.016, 0.042, 0.039
0.243, 0.043, 0.095, 0.02, 0.043, 0.052
0.205, 0.062, 0.071, 0.027, 0.057, 0.064
0.178, 0.057, 0.082, 0.026, 0.055, 0.052
0.189, 0.048, 0.084, 0.024, 0.05, 0.054
0.181, 0.067, 0.086, 0.028, 0.057, 0.057
0.183, 0.076, 0.104, 0.056, 0.073, 0.129
0.16, 0.071, 0.083, 0.052, 0.049, 0.085
0.157, 0.049, 0.077, 0.014, 0.038, 0.036
0.156, 0.05, 0.074, 0.011, 0.031, 0.032
0.168, 0.031, 0.067, 0.018, 0.039, 0.038
0.18, 0.06, 0.071, 0.019, 0.044, 0.047
0.162, 0.102, 0.072, 0.049, 0.054, 0.066
0.168, 0.031, 0.053, 0.011, 0.056, 0.036
0.182, 0.026, 0.05, 0.01, 0.052, 0.031
0.163, 0.024, 0.045, 0.011, 0.036, 0.031
0.209, 0.028, 0.05, 0.009, 0.049, 0.045
0.208, 0.033, 0.05, 0.013, 0.054, 0.038
0.174, 0.037, 0.054, 0.01, 0.034, 0.033
0.156, 0.04, 0.066, 0.011, 0.037, 0.032
