0.018, 0.061, 0.01, 0.033, 0.034
-0.009, 0.059, 0.008, 0.033, 0.029
-0.002, 0.046, 0.009, 0.03, 0.032
0.024, 0.066, 0.01, 0.036, 0.037
0.009, 0.059, 0.011, 0.034, 0.036
-0.001, 0.047, 0.01, 0.028, 0.03
0.022, 0.059, 0.01, 0.031, 0.033
0.018, 0.051, 0.009, 0.028, 0.028
0, 0.039, 0.007, 0.024, 0.026
0.062, 0.059, 0.01, 0.031, 0.033
0.003, 0.055, 0.007, 0.033, 0.029
0.003, 0.048, 0.009, 0.028, 0.026
0.024, 0.065, 0.01, 0.036, 0.035
0.01, 0.055, 0.006, 0.031, 0.028
0.017, 0.047, 0.008, 0.029, 0.027
0.004, 0.063, 0.01, 0.033, 0.032
0.019, 0.063, 0.009, 0.032, 0.03
0.009, 0.048, 0.009, 0.028, 0.027
0.033, 0.069, 0.013, 0.032, 0.035
0.019, 0.061, 0.009, 0.031, 0.027
-0.004, 0.058, 0.008, 0.021, 0.026
0.041, 0.06, 0.008, 0.03, 0.031
0.013, 0.055, 0.008, 0.029, 0.029
0, 0.052, 0.009, 0.029, 0.027
0.015, 0.07, 0.011, 0.029, 0.034
0, 0.115, 0.009, 0.029, 0.026
0.006, 0.048, 0.019, 0.043, 0.029
0.147, 0.074, 0.01, 0.037, 0.034
0.053, 0.058, 0.01, 0.037, 0.035
0.002, 0.061, 0.009, 0.03, 0.027
0.034, 0.069, 0.011, 0.034, 0.062
0.024, 0.064, 0.01, 0.03, 0.037
0.003, 0.043, 0.009, 0.04, 0.029
0.047, 0.09, 0.012, 0.036, 0.037
0.235, 0.07, 0.012, 0.033, 0.036
0.038, 0.046, 0.023, 0.253, 0.031
0.053, 0.082, 0.045, 0.056, 0.08
0.015, 0.059, 0.013, 0.039, 0.042
-0.002, 0.044, 0.012, 0.036, 0.067
0.046, 0.1, 0.041, 0.055, 0.062
0.02, 0.063, 0.011, 0.042, 0.046
0.002, 0.046, 0.011, 0.036, 0.054
0.026, 0.071, 0.018, 0.044, 0.08
0.021, 0.066, 0.012, 0.034, 0.037
0.002, 0.053, 0.011, 0.034, 0.049
0.017, 0.071, 0.016, 0.062, 0.061
-0.012, 0.068, 0.01, 0.041, 0.034
0.006, 0.047, 0.011, 0.037, 0.035
0.016, 0.066, 0.011, 0.039, 0.043
0.017, 0.063, 0.012, 0.038, 0.04
-0.004, 0.045, 0.011, 0.035, 0.036
0.009, 0.069, 0.026, 0.049, 0.061
-0.016, 0.062, 0.013, 0.036, 0.041
0.001, 0.048, 0.011, 0.038, 0.037
0.066, 0.08, 0.027, 0.05, 0.091
0.002, 0.06, 0.012, 0.04, 0.041
0, 0.046, 0.011, 0.038, 0.037
0.027, 0.089, 0.045, 0.081, 0.098
0.001, 0.059, 0.016, 0.04, 0.041
0.095, 0.082, 0.051, 0.078, 0.086
0.012, 0.066, 0.016, 0.035, 0.039
-0.002, 0.062, 0.01, 0.031, 0.03
0.003, 0.058, 0.009, 0.032, 0.028
0.027, 0.065, 0.01, 0.037, 0.035
0.006, 0.05, 0.01, 0.033, 0.033
0.027, 0.078, 0.008, 0.034, 0.028
0.046, 0.094, 0.01, 0.036, 0.035
0.009, 0.068, 0.009, 0.032, 0.03
0.008, 0.058, 0.008, 0.029, 0.026
0.017, 0.068, 0.01, 0.033, 0.032
-0.001, 0.078, 0.008, 0.031, 0.031
0.009, 0.055, 0.009, 0.031, 0.028
0.062, 0.067, 0.008, 0.034, 0.03
0.013, 0.067, 0.008, 0.035, 0.03
0.002, 0.048, 0.009, 0.031, 0.028
0.02, 0.073, 0.011, 0.036, 0.037
0.001, 0.059, 0.018, 0.053, 0.031
0.02, 0.059, 0.008, 0.031, 0.028
0.028, 0.063, 0.009, 0.032, 0.031
-0.013, 0.06, 0.008, 0.043, 0.03
0.007, 0.073, 0.008, 0.031, 0.028
0.048, 0.088, 0.047, 0.051, 0.087
0.015, 0.054, 0.012, 0.032, 0.052
-0.003, 0.053, 0.01, 0.028, 0.027
0.021, 0.067, 0.014, 0.036, 0.037
0.022, 0.072, 0.011, 0.036, 0.043
0.037, 0.049, 0.009, 0.03, 0.027
0.031, 0.064, 0.011, 0.035, 0.034
0.025, 0.061, 0.008, 0.034, 0.03
0.075, 0.054, 0.009, 0.031, 0.029
0.039, 0.074, 0.014, 0.041, 0.041
-0.008, 0.066, 0.007, 0.035, 0.029
0.027, 0.053, 0.009, 0.038, 0.028
0.027, 0.066, 0.009, 0.035, 0.032
0.028, 0.061, 0.008, 0.035, 0.043
0.039, 0.057, 0.007, 0.034, 0.026
0.043, 0.067, 0.041, 0.052, 0.101
-0.007, 0.045, 0.01, 0.032, 0.03
0.004, 0.04, 0.009, 0.03, 0.027
-0.004, 0.049, 0.009, 0.03, 0.033
-0.023, 0.04, 0.009, 0.029, 0.029
0.014, 0.04, 0.008, 0.029, 0.027
0.035, 0.05, 0.01, 0.038, 0.035
0.067, 0.044, 0.008, 0.046, 0.03
0.088, 0.041, 0.007, 0.029, 0.026
0.054, 0.053, 0.013, 0.047, 0.039
0.008, 0.059, 0.011, 0.057, 0.037
-0.01, 0.046, 0.008, 0.032, 0.027
0.071, 0.118, 0.012, 0.034, 0.038
0.022, 0.075, 0.007, 0.031, 0.027
0.056, 0.071, 0.007, 0.034, 0.026
0.029, 0.069, 0.024, 0.035, 0.03
0.003, 0.091, 0.009, 0.031, 0.027
0.029, 0.074, 0.007, 0.035, 0.025
0.198, 0.076, 0.009, 0.041, 0.034
0.066, 0.065, 0.008, 0.032, 0.03
0.016, 0.082, 0.009, 0.035, 0.026
0.1, 0.075, 0.01, 0.036, 0.032
0.002, 0.064, 0.007, 0.03, 0.028
0.019, 0.083, 0.007, 0.034, 0.027
0.057, 0.068, 0.011, 0.033, 0.032
0.003, 0.069, 0.007, 0.035, 0.027
0.036, 0.07, 0.007, 0.055, 0.027
0.051, 0.077, 0.013, 0.033, 0.04
0.038, 0.064, 0.008, 0.033, 0.03
0.034, 0.086, 0.009, 0.035, 0.028
0.085, 0.113, 0.011, 0.037, 0.034
0.013, 0.057, 0.01, 0.031, 0.032
0.025, 0.057, 0.008, 0.031, 0.041
0.029, 0.069, 0.01, 0.031, 0.033
0.018, 0.056, 0.007, 0.03, 0.029
0.006, 0.104, 0.009, 0.047, 0.029
0.028, 0.066, 0.007, 0.034, 0.03
0.042, 0.068, 0.006, 0.035, 0.027
0.01, 0.06, 0.006, 0.033, 0.026
0.036, 0.072, 0.011, 0.037, 0.034
0.006, 0.068, 0.007, 0.028, 0.027
0.012, 0.062, 0.007, 0.033, 0.026
0.081, 0.065, 0.009, 0.035, 0.034
0.006, 0.058, 0.007, 0.031, 0.031
0.011, 0.063, 0.008, 0.034, 0.027
0.024, 6.903, 0.012, 0.065, 0.05
5.458, 0.067, 0.007, 0.041, 0.036
6.354, 0.039, 0.005, 0.019, 0.026
0.028, 0.066, 0.039, 0.038, 0.053
0.011, 0.2, 0.01, 0.035, 0.03
0.036, 0.073, 0.01, 0.03, 0.028
0.043, 0.075, 0.009, 0.043, 0.032
0.024, 0.168, 0.008, 0.033, 0.032
0.013, 0.064, 0.008, 0.03, 0.027
0.051, 0.071, 0.009, 0.031, 0.028
0.006, 0.08, 0.009, 0.031, 0.028
0.014, 0.068, 0.008, 0.031, 0.028
0.042, 0.056, 0.051, 0.054, 0.091
-0.006, 0.055, 0.024, 0.036, 0.032
-0.01, 0.047, 0.014, 0.04, 0.032
0.013, 0.062, 0.011, 0.037, 0.032
0.015, 0.053, 0.008, 0.045, 0.034
-0.008, 0.048, 0.01, 0.033, 0.031
0.076, 0.109, 0.013, 0.035, 0.034
0.045, 0.077, 0.02, 0.05, 0.03
0.035, 0.078, 0.01, 0.033, 0.029
0.035, 0.104, 0.012, 0.035, 0.034
0.03, 0.075, 0.01, 0.046, 0.036
0.015, 0.074, 0.009, 0.032, 0.028
0.02, 0.094, 0.015, 0.038, 0.04
0.021, 0.073, 0.01, 0.032, 0.04
0.867, 0.077, 0.012, 0.038, 0.033
0.051, 0.11, 0.018, 0.046, 0.053
0.029, 0.085, 0.011, 0.047, 0.033
0.024, 0.09, 0.013, 0.047, 0.035
0.063, 0.103, 0.02, 0.046, 0.052
0.031, 0.083, 0.011, 0.036, 0.062
0.025, 0.078, 0.011, 0.033, 0.031
0.048, 0.11, 0.025, 0.043, 0.048
0.036, 0.077, 0.011, 0.037, 0.046
0.015, 0.08, 0.01, 0.034, 0.03
0.067, 0.102, 0.041, 0.069, 0.079
0.02, 0.064, 0.015, 0.048, 0.041
0.018, 0.078, 0.014, 0.044, 0.035
0.037, 0.089, 0.041, 0.045, 0.057
0.03, 0.074, 0.012, 0.036, 0.035
0.008, 0.069, 0.011, 0.034, 0.031
0.022, 0.087, 0.026, 0.057, 0.05
-0.004, 0.07, 0.012, 0.035, 0.028
0.004, 0.056, 0.012, 0.034, 0.03
0.025, 0.079, 0.011, 0.039, 0.035
0.012, 0.071, 0.009, 0.036, 0.031
0.005, 0.059, 0.01, 0.034, 0.029
0.022, 0.067, 0.012, 0.037, 0.036
0.001, 0.07, 0.008, 0.036, 0.031
0.001, 0.05, 0.01, 0.039, 0.034
0.046, 0.082, 0.021, 0.052, 0.071
0.017, 0.072, 0.012, 0.049, 0.041
0.005, 0.079, 0.011, 0.042, 0.037
0.052, 0.091, 0.02, 0.044, 0.071
0.016, 0.061, 0.01, 0.037, 0.034
0.007, 0.066, 0.01, 0.03, 0.029
0.027, 0.072, 0.018, 0.068, 0.044
0.026, 0.069, 0.011, 0.033, 0.031
0.022, 0.05, 0.009, 0.038, 0.034
0.017, 0.069, 0.011, 0.052, 0.034
0.026, 0.062, 0.009, 0.054, 0.038
0.018, 0.049, 0.008, 0.036, 0.03
0.05, 0.072, 0.012, 0.051, 0.041
0.002, 0.068, 0.009, 0.034, 0.029
-0.011, 0.046, 0.009, 0.026, 0.029
0.07, 0.093, 0.025, 0.058, 0.08
0.072, 0.068, 0.046, 0.061, 0.078
0.338, 0.045, 0.012, 0.036, 0.033
0.012, 0.049, 0.012, 0.032, 0.062
0.02, 0.039, 0.008, 0.034, 0.031
-0.028, 0.033, 0.008, 0.03, 0.028
0.011, 0.071, 0.027, 0.045, 0.049
0.021, 0.04, 0.008, 0.039, 0.039
-0.013, 0.041, 0.007, 0.035, 0.027
0.008, 0.045, 0.007, 0.035, 0.029
-0.015, 0.07, 0.018, 0.049, 0.039
-0.016, 0.038, 0.009, 0.028, 0.027
0.001, 0.052, 0.009, 0.036, 0.032
0.007, 0.037, 0.009, 0.031, 0.032
-0.029, 0.032, 0.009, 0.029, 0.027
0.015, 0.042, 0.009, 0.032, 0.034
0, 0.04, 0.008, 0.036, 0.031
0.04, 0.081, 0.009, 0.032, 0.029
