0.23, 0.057, 0.013, 0.03, 0.034
0.211, 0.049, 0.009, 0.029, 0.025
0.235, 0.047, 0.008, 0.035, 0.036
0.401, 0.055, 0.013, 0.055, 0.057
0.212, 0.037, 0.01, 0.032, 0.025
0.262, 0.052, 0.009, 0.038, 0.039
0.284, 0.057, 0.011, 0.037, 0.038
0.23, 0.047, 0.01, 0.033, 0.027
0.211, 0.046, 0.007, 0.025, 0.023
0.235, 0.051, 0.009, 0.028, 0.025
0.209, 0.036, 0.008, 0.023, 0.023
0.235, 0.044, 0.007, 0.026, 0.023
0.345, 0.052, 0.01, 0.035, 0.039
0.217, 0.048, 0.008, 0.027, 0.025
0.211, 0.044, 0.007, 0.025, 0.024
0.236, 0.057, 0.011, 0.027, 0.03
0.2, 0.046, 0.007, 0.025, 0.023
0.206, 0.042, 0.007, 0.026, 0.022
0.214, 0.046, 0.008, 0.025, 0.024
0.204, 0.044, 0.007, 0.025, 0.023
0.204, 0.042, 0.007, 0.024, 0.023
0.226, 0.053, 0.016, 0.028, 0.034
0.218, 0.05, 0.009, 0.026, 0.024
0.249, 0.043, 0.008, 0.026, 0.025
0.218, 0.05, 0.011, 0.026, 0.028
0.202, 0.044, 0.009, 0.025, 0.024
0.403, 0.045, 0.009, 0.058, 0.096
0.227, 0.051, 0.014, 0.031, 0.032
0.215, 0.048, 0.008, 0.027, 0.024
0.262, 0.046, 0.008, 0.037, 0.034
0.221, 0.049, 0.009, 0.029, 0.026
0.225, 0.048, 0.008, 0.027, 0.024
0.432, 0.057, 0.009, 0.065, 0.081
0.233, 0.058, 0.034, 0.034, 0.049
0.207, 0.037, 0.01, 0.026, 0.025
0.273, 0.046, 0.009, 0.038, 0.049
0.339, 0.053, 0.014, 0.043, 0.056
0.201, 0.039, 0.01, 0.027, 0.032
0.307, 0.045, 0.01, 0.041, 0.05
0.252, 0.067, 0.032, 0.05, 0.048
0.211, 0.043, 0.013, 0.034, 0.033
0.291, 0.046, 0.011, 0.047, 0.062
0.324, 0.054, 0.023, 0.047, 0.061
0.21, 0.032, 0.008, 0.024, 0.023
0.309, 0.045, 0.009, 0.041, 0.047
0.317, 0.055, 0.011, 0.041, 0.061
0.235, 0.034, 0.007, 0.023, 0.023
0.236, 0.048, 0.011, 0.035, 0.033
0.382, 0.051, 0.013, 0.057, 0.065
0.212, 0.039, 0.01, 0.034, 0.033
0.22, 0.046, 0.01, 0.037, 0.034
0.238, 0.056, 0.016, 0.041, 0.04
0.279, 0.046, 0.012, 0.052, 0.06
0.204, 0.04, 0.01, 0.034, 0.032
0.265, 0.06, 0.017, 0.034, 0.037
0.325, 0.048, 0.009, 0.045, 0.072
0.206, 0.037, 0.009, 0.026, 0.025
0.221, 0.05, 0.009, 0.03, 0.028
0.212, 0.044, 0.007, 0.027, 0.023
0.198, 0.043, 0.007, 0.026, 0.023
0.31, 0.051, 0.012, 0.044, 0.052
0.201, 0.043, 0.008, 0.028, 0.024
0.214, 0.044, 0.007, 0.028, 0.024
0.282, 0.062, 0.014, 0.033, 0.032
0.202, 0.046, 0.008, 0.027, 0.024
0.322, 0.049, 0.009, 0.048, 0.057
0.346, 0.053, 0.01, 0.045, 0.051
0.223, 0.082, 0.007, 0.029, 0.025
0.3, 0.048, 0.007, 0.045, 0.045
0.322, 0.056, 0.012, 0.044, 0.052
0.216, 0.035, 0.008, 0.024, 0.027
0.343, 0.045, 0.007, 0.053, 0.058
0.219, 0.051, 0.01, 0.036, 0.026
0.205, 0.047, 0.008, 0.028, 0.026
0.212, 0.044, 0.007, 0.027, 0.023
0.307, 0.052, 0.01, 0.047, 0.052
0.203, 0.036, 0.007, 0.025, 0.023
0.199, 0.044, 0.007, 0.027, 0.023
